order_id,time_stamp,supply_id,status
2358,1566938138.0,9602,COMPLETED
2359,1565348029.0,9022,CANCELLED
2360,1566234704.0,9023,CANCELLED
2361,1548315931.0,9023,CANCELLED
2362,1561982485.0,9039,COMPLETED
2363,1560902972.0,9743,CANCELLED
2364,1574636347.0,9682,COMPLETED
2365,1565734206.0,9025,CANCELLED
2366,1558971921.0,9227,COMPLETED
2367,1565862845.0,9549,COMPLETED
2368,1566999536.0,9477,COMPLETED
2369,1565904285.0,9009,COMPLETED
2370,1572629453.0,9009,COMPLETED
2371,1548904432.0,9461,COMPLETED
2372,1550114598.0,9151,COMPLETED
2373,1561376044.0,9227,COMPLETED
2374,1562603772.0,9151,COMPLETED
2375,1548742069.0,9757,CANCELLED
2376,1574727694.0,9605,COMPLETED
2377,1563423645.0,9138,COMPLETED
2378,1574109461.0,9039,COMPLETED
2379,1555080666.0,9208,COMPLETED
2380,1552717240.0,9227,CANCELLED
2381,1549853688.0,9757,CANCELLED
2382,1553836303.0,9121,COMPLETED
2383,1554068570.0,9743,COMPLETED
2384,1562581828.0,9227,CANCELLED
2385,1557370382.0,9098,COMPLETED
2386,1572098894.0,9138,CANCELLED
2387,1574075494.0,9146,CANCELLED
2388,1565667521.0,9605,COMPLETED
2389,1574211994.0,9022,COMPLETED
2390,1575493400.0,9101,COMPLETED
2391,1573803131.0,9138,COMPLETED
2392,1558499371.0,9263,CANCELLED
2393,1563468146.0,9734,COMPLETED
2394,1563699597.0,9484,CANCELLED
2395,1562879406.0,9778,COMPLETED
2396,1569866181.0,9757,CANCELLED
2397,1551927347.0,9009,COMPLETED
2398,1565036482.0,9461,COMPLETED
2399,1550417080.0,9146,CANCELLED
2400,1553071659.0,9076,COMPLETED
2401,1554604221.0,9101,CANCELLED
2402,1569363327.0,9101,COMPLETED
2403,1559154537.0,9157,COMPLETED
2404,1576960443.0,9484,COMPLETED
2405,1550299453.0,9389,CANCELLED
2406,1566668515.0,9549,CANCELLED
2407,1551560456.0,9743,COMPLETED
2408,1575749465.0,9574,COMPLETED
2409,1560595423.0,9602,COMPLETED
2410,1554100411.0,9121,COMPLETED
2411,1570389850.0,9605,COMPLETED
2412,1561638625.0,9354,COMPLETED
2413,1549415529.0,9574,COMPLETED
2414,1569002744.0,9605,COMPLETED
2415,1552334837.0,9757,CANCELLED
2416,1577635695.0,9009,CANCELLED
2417,1572522050.0,9138,COMPLETED
2418,1551782092.0,9121,CANCELLED
2419,1552901621.0,9365,COMPLETED
2420,1569798831.0,9524,COMPLETED
2421,1568246479.0,9474,CANCELLED
2422,1552601800.0,9734,COMPLETED
2423,1567567577.0,9076,COMPLETED
2424,1558986290.0,9227,COMPLETED
2425,1554990103.0,9146,COMPLETED
2426,1575152007.0,9208,COMPLETED
2427,1576050790.0,9734,COMPLETED
2428,1567274030.0,9743,COMPLETED
2429,1558994812.0,9138,COMPLETED
2430,1576852021.0,9151,COMPLETED
2431,1577602008.0,9743,CANCELLED
2432,1561321528.0,9574,COMPLETED
2433,1560256376.0,9098,CANCELLED
2434,1551451690.0,9125,COMPLETED
2435,1573058244.0,9264,CANCELLED
2436,1549495979.0,9150,COMPLETED
2437,1552238059.0,9476,CANCELLED
2438,1568589444.0,9524,COMPLETED
2439,1568516754.0,9778,CANCELLED
2440,1575102053.0,9151,COMPLETED
2441,1561281980.0,9365,COMPLETED
2442,1557896095.0,9524,COMPLETED
2443,1548035625.0,9461,COMPLETED
2444,1546486787.0,9389,COMPLETED
2445,1576339154.0,9757,COMPLETED
2446,1576726756.0,9355,COMPLETED
2447,1559661131.0,9242,COMPLETED
2448,1573853616.0,9757,COMPLETED
2449,1556483633.0,9263,COMPLETED
2450,1566068247.0,9461,COMPLETED
2451,1552642816.0,9389,COMPLETED
2452,1577085570.0,9355,CANCELLED
2453,1564782726.0,9354,COMPLETED
2454,1570392729.0,9039,COMPLETED
2455,1558388635.0,9605,COMPLETED
2456,1550164866.0,9778,COMPLETED
2457,1551475070.0,9242,CANCELLED
2458,1554215534.0,9355,CANCELLED
2459,1562815128.0,9354,COMPLETED
2460,1571969607.0,9098,COMPLETED
2461,1551446307.0,9264,COMPLETED
2462,1546799334.0,9365,COMPLETED
2463,1572980885.0,9476,COMPLETED
2464,1568620108.0,9039,COMPLETED
2465,1554267506.0,9574,COMPLETED
2466,1573616269.0,9076,CANCELLED
2467,1575906801.0,9022,COMPLETED
2468,1549198736.0,9101,COMPLETED
2469,1558450283.0,9778,COMPLETED
2470,1574482005.0,9605,COMPLETED
2471,1555092497.0,9524,COMPLETED
2472,1568232184.0,9039,COMPLETED
2473,1548459327.0,9264,COMPLETED
2474,1577523778.0,9242,COMPLETED
2475,1547018213.0,9602,COMPLETED
2476,1563955105.0,9263,CANCELLED
2477,1561124244.0,9476,COMPLETED
2478,1558401374.0,9682,COMPLETED
2479,1565523660.0,9682,COMPLETED
2480,1558108070.0,9242,CANCELLED
2481,1550633020.0,9574,CANCELLED
2482,1575560381.0,9150,CANCELLED
2483,1558781874.0,9626,CANCELLED
2484,1547414972.0,9039,COMPLETED
2485,1559480484.0,9549,COMPLETED
2486,1565593774.0,9146,COMPLETED
2487,1569484377.0,9098,CANCELLED
2488,1562426062.0,9602,CANCELLED
2489,1568585978.0,9098,CANCELLED
2490,1559029340.0,9227,COMPLETED
2491,1558067826.0,9474,CANCELLED
2492,1577067749.0,9743,COMPLETED
2493,1576860387.0,9476,CANCELLED
2494,1553789829.0,9757,COMPLETED
2495,1575085100.0,9242,COMPLETED
2496,1554860074.0,9138,CANCELLED
2497,1573579363.0,9734,COMPLETED
2498,1567842751.0,9484,CANCELLED
2499,1554709129.0,9734,CANCELLED
2500,1564939879.0,9098,COMPLETED
2501,1557314841.0,9101,COMPLETED
2502,1558154917.0,9242,COMPLETED
2503,1572274529.0,9138,CANCELLED
2504,1576136712.0,9009,COMPLETED
2505,1549391944.0,9150,COMPLETED
2506,1548790809.0,9524,COMPLETED
2507,1555174007.0,9009,CANCELLED
2508,1550091437.0,9355,COMPLETED
2509,1562194728.0,9605,COMPLETED
2510,1568177380.0,9354,COMPLETED
2511,1559787239.0,9121,COMPLETED
2512,1546689321.0,9524,COMPLETED
2513,1554301430.0,9138,CANCELLED
2514,1574109014.0,9602,COMPLETED
2515,1570932724.0,9474,COMPLETED
2516,1549371164.0,9602,COMPLETED
2517,1566196322.0,9039,COMPLETED
2518,1569799656.0,9009,CANCELLED
2519,1563106223.0,9389,COMPLETED
2520,1556402749.0,9157,COMPLETED
2521,1554112827.0,9626,COMPLETED
2522,1560107073.0,9682,CANCELLED
2523,1565817279.0,9549,COMPLETED
2524,1567404863.0,9150,CANCELLED
2525,1577800294.0,9150,COMPLETED
2526,1563880996.0,9484,COMPLETED
2527,1570082135.0,9461,COMPLETED
2528,1573814897.0,9389,COMPLETED
2529,1558817664.0,9025,COMPLETED
2530,1558289451.0,9263,COMPLETED
2531,1575361993.0,9025,CANCELLED
2532,1569849252.0,9461,CANCELLED
2533,1570155872.0,9039,COMPLETED
2534,1565464038.0,9574,COMPLETED
2535,1573923770.0,9227,CANCELLED
2536,1548901715.0,9151,COMPLETED
2537,1553015682.0,9039,COMPLETED
2538,1556117045.0,9389,COMPLETED
2539,1565219564.0,9355,COMPLETED
2540,1547142481.0,9605,COMPLETED
2541,1552105216.0,9524,COMPLETED
2542,1560039712.0,9157,COMPLETED
2543,1550603433.0,9101,COMPLETED
2544,1559464652.0,9101,CANCELLED
2545,1569280150.0,9121,COMPLETED
2546,1563887334.0,9009,COMPLETED
2547,1570676899.0,9605,COMPLETED
2548,1574841578.0,9477,COMPLETED
2549,1561409139.0,9138,COMPLETED
2550,1572838238.0,9682,COMPLETED
2551,1570993736.0,9208,COMPLETED
2552,1555233272.0,9461,COMPLETED
2553,1550589107.0,9743,COMPLETED
2554,1566272385.0,9146,COMPLETED
2555,1564783820.0,9626,COMPLETED
2556,1558409868.0,9602,COMPLETED
2557,1571620055.0,9263,COMPLETED
2558,1564348862.0,9076,COMPLETED
2559,1577138703.0,9602,CANCELLED
2560,1554904763.0,9743,COMPLETED
2561,1570918199.0,9138,COMPLETED
2562,1572077229.0,9743,CANCELLED
2563,1573251100.0,9098,CANCELLED
2564,1549893414.0,9524,COMPLETED
2565,1557537062.0,9151,COMPLETED
2566,1574425285.0,9150,CANCELLED
2567,1567209992.0,9025,CANCELLED
2568,1574180445.0,9476,COMPLETED
2569,1573849553.0,9151,CANCELLED
2570,1550399718.0,9098,COMPLETED
2571,1563204745.0,9264,COMPLETED
2572,1558380053.0,9734,COMPLETED
2573,1561060370.0,9009,CANCELLED
2574,1556404024.0,9025,CANCELLED
2575,1549456570.0,9474,COMPLETED
2576,1548216445.0,9477,COMPLETED
2577,1548290500.0,9039,COMPLETED
2578,1559436433.0,9605,COMPLETED
2579,1563850367.0,9025,COMPLETED
2580,1565210902.0,9025,COMPLETED
2581,1552681371.0,9757,CANCELLED
2582,1556244404.0,9098,COMPLETED
2583,1569404624.0,9039,COMPLETED
2584,1555335480.0,9150,CANCELLED
2585,1549419708.0,9365,CANCELLED
2586,1549273635.0,9009,CANCELLED
2587,1567321860.0,9009,COMPLETED
2588,1569072872.0,9146,CANCELLED
2589,1574964825.0,9389,COMPLETED
2590,1549562909.0,9151,COMPLETED
2591,1566438109.0,9365,COMPLETED
2592,1548646647.0,9477,CANCELLED
2593,1575640280.0,9242,COMPLETED
2594,1568293936.0,9098,CANCELLED
2595,1560714844.0,9474,COMPLETED
2596,1574067415.0,9389,COMPLETED
2597,1557649217.0,9477,COMPLETED
2598,1566799348.0,9076,COMPLETED
2599,1553723338.0,9461,CANCELLED
2600,1552569964.0,9476,COMPLETED
2601,1565570990.0,9023,CANCELLED
2602,1569725402.0,9477,COMPLETED
2603,1568345237.0,9025,COMPLETED
2604,1567027250.0,9025,COMPLETED
2605,1548414795.0,9778,COMPLETED
2606,1558245049.0,9574,COMPLETED
2607,1552020986.0,9474,COMPLETED
2608,1550596840.0,9484,CANCELLED
2609,1556189531.0,9039,COMPLETED
2610,1576337003.0,9365,COMPLETED
2611,1570895422.0,9157,COMPLETED
2612,1555647623.0,9146,CANCELLED
2613,1547902557.0,9150,COMPLETED
2614,1559560305.0,9125,COMPLETED
2615,1569577831.0,9125,COMPLETED
2616,1562911493.0,9025,COMPLETED
2617,1547986622.0,9549,CANCELLED
2618,1570769802.0,9477,COMPLETED
2619,1574885720.0,9778,COMPLETED
2620,1557283997.0,9157,CANCELLED
2621,1571026161.0,9076,COMPLETED
2622,1550511777.0,9076,COMPLETED
2623,1554604788.0,9461,CANCELLED
2624,1552598565.0,9778,COMPLETED
2625,1577620930.0,9757,COMPLETED
2626,1577719594.0,9208,COMPLETED
2627,1574710613.0,9076,COMPLETED
2628,1570791607.0,9098,CANCELLED
2629,1551753416.0,9022,CANCELLED
2630,1569577068.0,9098,COMPLETED
2631,1575343844.0,9022,CANCELLED
2632,1569318003.0,9602,CANCELLED
2633,1556646012.0,9138,CANCELLED
2634,1568907561.0,9524,CANCELLED
2635,1562400171.0,9355,CANCELLED
2636,1557843484.0,9743,COMPLETED
2637,1562689800.0,9734,COMPLETED
2638,1554629127.0,9757,COMPLETED
2639,1559574447.0,9208,COMPLETED
2640,1574434235.0,9355,COMPLETED
2641,1550664981.0,9605,COMPLETED
2642,1566610002.0,9121,CANCELLED
2643,1562126736.0,9734,COMPLETED
2644,1547822347.0,9242,COMPLETED
2645,1574214263.0,9757,COMPLETED
2646,1567513251.0,9022,CANCELLED
2647,1551334234.0,9101,CANCELLED
2648,1560169089.0,9757,COMPLETED
2649,1563762276.0,9098,COMPLETED
2650,1569537696.0,9150,CANCELLED
2651,1577507657.0,9476,COMPLETED
2652,1563396214.0,9476,COMPLETED
2653,1556675982.0,9778,COMPLETED
2654,1568275606.0,9734,CANCELLED
2655,1553525171.0,9757,COMPLETED
2656,1567192202.0,9023,COMPLETED
2657,1563657716.0,9138,COMPLETED
2658,1561218417.0,9602,COMPLETED
2659,1555072030.0,9389,CANCELLED
2660,1572894442.0,9524,COMPLETED
2661,1553026853.0,9146,CANCELLED
2662,1555232080.0,9242,COMPLETED
2663,1556758178.0,9574,CANCELLED
2664,1575222971.0,9242,COMPLETED
2665,1558117590.0,9365,COMPLETED
2666,1571195669.0,9039,COMPLETED
2667,1555122223.0,9549,COMPLETED
2668,1555986780.0,9461,COMPLETED
2669,1568003057.0,9264,COMPLETED
2670,1563764967.0,9263,CANCELLED
2671,1577362456.0,9389,CANCELLED
2672,1570502339.0,9477,COMPLETED
2673,1570510557.0,9365,CANCELLED
2674,1568137737.0,9146,COMPLETED
2675,1551005068.0,9146,COMPLETED
2676,1550311041.0,9778,COMPLETED
2677,1558670675.0,9263,COMPLETED
2678,1562498753.0,9138,COMPLETED
2679,1571944436.0,9477,COMPLETED
2680,1558882931.0,9484,CANCELLED
2681,1566173143.0,9354,COMPLETED
2682,1559382106.0,9757,CANCELLED
2683,1566907679.0,9682,COMPLETED
2684,1547519709.0,9264,COMPLETED
2685,1563842417.0,9121,COMPLETED
2686,1550537077.0,9354,COMPLETED
2687,1557400847.0,9605,COMPLETED
2688,1569173302.0,9602,COMPLETED
2689,1559481223.0,9157,COMPLETED
2690,1548037871.0,9227,COMPLETED
2691,1565018511.0,9574,CANCELLED
2692,1563267892.0,9477,COMPLETED
2693,1552673175.0,9264,CANCELLED
2694,1554002136.0,9264,COMPLETED
2695,1554921468.0,9227,COMPLETED
2696,1572627486.0,9263,COMPLETED
2697,1554740940.0,9151,COMPLETED
2698,1557880223.0,9365,CANCELLED
2699,1575082405.0,9778,CANCELLED
2700,1571415154.0,9076,CANCELLED
2701,1547203231.0,9121,COMPLETED
2702,1554678023.0,9263,COMPLETED
2703,1562462223.0,9157,COMPLETED
2704,1552015967.0,9484,COMPLETED
2705,1562860634.0,9524,CANCELLED
2706,1573161831.0,9242,COMPLETED
2707,1563202506.0,9605,COMPLETED
2708,1571203998.0,9151,CANCELLED
2709,1570836574.0,9076,COMPLETED
2710,1576734127.0,9264,CANCELLED
2711,1549849972.0,9474,COMPLETED
2712,1557381188.0,9574,COMPLETED
2713,1564487059.0,9146,COMPLETED
2714,1558984923.0,9757,COMPLETED
2715,1568569730.0,9076,COMPLETED
2716,1576567827.0,9039,COMPLETED
2717,1573992657.0,9476,COMPLETED
2718,1576750247.0,9138,CANCELLED
2719,1546664564.0,9138,COMPLETED
2720,1571335233.0,9227,COMPLETED
2721,1568289567.0,9076,CANCELLED
2722,1547181379.0,9474,COMPLETED
2723,1547492544.0,9574,CANCELLED
2724,1561758300.0,9549,COMPLETED
2725,1551298953.0,9150,COMPLETED
2726,1564671748.0,9477,CANCELLED
2727,1573105535.0,9743,COMPLETED
2728,1548010305.0,9734,CANCELLED
2729,1560458208.0,9474,COMPLETED
2730,1561172211.0,9461,COMPLETED
2731,1564918762.0,9227,CANCELLED
2732,1554763064.0,9150,CANCELLED
2733,1546390185.0,9524,COMPLETED
2734,1552193207.0,9121,COMPLETED
2735,1556025868.0,9626,CANCELLED
2736,1546765376.0,9227,COMPLETED
2737,1547761989.0,9605,COMPLETED
2738,1550982228.0,9549,COMPLETED
2739,1567236550.0,9602,COMPLETED
2740,1552996519.0,9146,COMPLETED
2741,1564688026.0,9025,COMPLETED
2742,1560861118.0,9605,COMPLETED
2743,1568070763.0,9549,COMPLETED
2744,1574947467.0,9354,COMPLETED
2745,1550934118.0,9549,COMPLETED
2746,1567915616.0,9023,COMPLETED
2747,1550050784.0,9125,COMPLETED
2748,1559364111.0,9151,COMPLETED
2749,1549607824.0,9025,COMPLETED
2750,1549850659.0,9682,CANCELLED
2751,1560670432.0,9602,COMPLETED
2752,1566751332.0,9263,CANCELLED
2753,1553793074.0,9208,COMPLETED
2754,1560120683.0,9263,CANCELLED
2755,1576275659.0,9574,COMPLETED
2756,1551126112.0,9009,COMPLETED
2757,1552404710.0,9757,COMPLETED
2758,1547543968.0,9778,COMPLETED
2759,1574696686.0,9602,COMPLETED
2760,1572468266.0,9023,COMPLETED
2761,1560043676.0,9009,COMPLETED
2762,1554175739.0,9150,COMPLETED
2763,1548118141.0,9389,CANCELLED
2764,1550144051.0,9227,COMPLETED
2765,1574894143.0,9157,COMPLETED
2766,1568647320.0,9138,COMPLETED
2767,1547831993.0,9365,CANCELLED
2768,1554040377.0,9208,CANCELLED
2769,1573118888.0,9098,COMPLETED
2770,1564467643.0,9682,COMPLETED
2771,1559434864.0,9743,COMPLETED
2772,1556012877.0,9039,COMPLETED
2773,1556420504.0,9208,COMPLETED
2774,1556707635.0,9524,CANCELLED
2775,1568532865.0,9354,COMPLETED
2776,1547369364.0,9076,CANCELLED
2777,1574631846.0,9602,COMPLETED
2778,1558187810.0,9476,CANCELLED
2779,1552978618.0,9682,COMPLETED
2780,1555836698.0,9121,COMPLETED
2781,1569106381.0,9009,COMPLETED
2782,1552318001.0,9778,COMPLETED
2783,1562931347.0,9242,COMPLETED
2784,1572123757.0,9022,COMPLETED
2785,1567638179.0,9605,COMPLETED
2786,1568888254.0,9605,COMPLETED
2787,1554726431.0,9151,COMPLETED
2788,1573793471.0,9354,COMPLETED
2789,1570613302.0,9574,CANCELLED
2790,1577758946.0,9476,CANCELLED
2791,1549787005.0,9151,COMPLETED
2792,1549865312.0,9022,COMPLETED
2793,1557597621.0,9208,COMPLETED
2794,1570929384.0,9354,COMPLETED
2795,1555360147.0,9477,COMPLETED
2796,1562158969.0,9734,COMPLETED
2797,1548864562.0,9150,COMPLETED
2798,1577453634.0,9484,COMPLETED
2799,1549281235.0,9734,COMPLETED
2800,1572198128.0,9605,COMPLETED
2801,1575038004.0,9150,COMPLETED
2802,1558664232.0,9227,COMPLETED
2803,1567886038.0,9025,COMPLETED
2804,1571969038.0,9474,COMPLETED
2805,1567402181.0,9734,COMPLETED
2806,1564675789.0,9365,COMPLETED
2807,1554564396.0,9778,COMPLETED
2808,1564299606.0,9477,CANCELLED
2809,1557017948.0,9474,COMPLETED
2810,1571167223.0,9365,COMPLETED
2811,1556781965.0,9354,COMPLETED
2812,1548940775.0,9125,COMPLETED
2813,1551081183.0,9682,COMPLETED
2814,1571087526.0,9157,COMPLETED
2815,1565108105.0,9602,CANCELLED
2816,1571828349.0,9151,COMPLETED
2817,1572975580.0,9461,CANCELLED
2818,1556185658.0,9524,COMPLETED
2819,1568648514.0,9227,COMPLETED
2820,1565965525.0,9778,COMPLETED
2821,1576162381.0,9146,COMPLETED
2822,1572492517.0,9574,COMPLETED
2823,1576287163.0,9682,CANCELLED
2824,1564210922.0,9355,CANCELLED
2825,1562323172.0,9023,COMPLETED
2826,1550592206.0,9461,COMPLETED
2827,1573310835.0,9778,COMPLETED
2828,1550869569.0,9121,COMPLETED
2829,1568558174.0,9743,COMPLETED
2830,1560625216.0,9602,COMPLETED
2831,1577581562.0,9157,CANCELLED
2832,1559427152.0,9150,COMPLETED
2833,1565156689.0,9022,CANCELLED
2834,1556599723.0,9138,COMPLETED
2835,1563277201.0,9602,COMPLETED
2836,1570321280.0,9524,CANCELLED
2837,1549747267.0,9365,CANCELLED
2838,1563504958.0,9022,COMPLETED
2839,1571811927.0,9365,CANCELLED
2840,1554384903.0,9039,COMPLETED
2841,1563423209.0,9474,COMPLETED
2842,1562707202.0,9626,CANCELLED
2843,1568009254.0,9682,CANCELLED
2844,1576456036.0,9121,COMPLETED
2845,1574150147.0,9025,CANCELLED
2846,1573117075.0,9626,COMPLETED
2847,1559376368.0,9263,CANCELLED
2848,1567592673.0,9476,COMPLETED
2849,1548907637.0,9474,COMPLETED
2850,1549030317.0,9354,COMPLETED
2851,1576602291.0,9484,COMPLETED
2852,1574607248.0,9524,COMPLETED
2853,1549433481.0,9264,COMPLETED
2854,1563859977.0,9476,COMPLETED
2855,1560681718.0,9778,CANCELLED
2856,1571246184.0,9743,COMPLETED
2857,1570882590.0,9023,CANCELLED
2858,1577132105.0,9524,CANCELLED
2859,1555733430.0,9524,CANCELLED
2860,1572404214.0,9461,COMPLETED
2861,1568308414.0,9242,COMPLETED
2862,1555289207.0,9121,COMPLETED
2863,1569881022.0,9157,CANCELLED
2864,1553082831.0,9574,COMPLETED
2865,1575474779.0,9022,CANCELLED
2866,1567130036.0,9264,COMPLETED
2867,1557866911.0,9778,COMPLETED
2868,1572340381.0,9023,COMPLETED
2869,1557869338.0,9682,CANCELLED
2870,1567864472.0,9354,COMPLETED
2871,1576799532.0,9208,CANCELLED
2872,1576791076.0,9484,COMPLETED
2873,1551447075.0,9025,COMPLETED
2874,1565326162.0,9242,COMPLETED
2875,1563716344.0,9355,COMPLETED
2876,1572861441.0,9121,COMPLETED
2877,1577442085.0,9039,CANCELLED
2878,1556222951.0,9626,COMPLETED
2879,1552194870.0,9264,COMPLETED
2880,1572049094.0,9150,COMPLETED
2881,1547618205.0,9208,COMPLETED
2882,1564757982.0,9264,COMPLETED
2883,1556961341.0,9009,CANCELLED
2884,1565265574.0,9146,COMPLETED
2885,1564237798.0,9125,CANCELLED
2886,1554732713.0,9208,COMPLETED
2887,1565207128.0,9549,COMPLETED
2888,1571782395.0,9484,COMPLETED
2889,1568752431.0,9263,COMPLETED
2890,1572794626.0,9778,COMPLETED
2891,1563343902.0,9242,CANCELLED
2892,1569282651.0,9757,COMPLETED
2893,1560778583.0,9227,CANCELLED
2894,1551142094.0,9227,COMPLETED
2895,1572576672.0,9025,COMPLETED
2896,1571693028.0,9208,COMPLETED
2897,1565427324.0,9524,COMPLETED
2898,1553956162.0,9682,COMPLETED
2899,1562387000.0,9365,COMPLETED
2900,1570402815.0,9098,COMPLETED
2901,1564136686.0,9778,COMPLETED
2902,1548277914.0,9605,COMPLETED
2903,1548704881.0,9354,COMPLETED
2904,1560028644.0,9150,CANCELLED
2905,1576573331.0,9023,COMPLETED
2906,1570598242.0,9098,COMPLETED
2907,1560733900.0,9734,COMPLETED
2908,1549552716.0,9023,COMPLETED
2909,1564732224.0,9355,COMPLETED
2910,1552918451.0,9757,CANCELLED
2911,1569346128.0,9484,COMPLETED
2912,1563650880.0,9263,COMPLETED
2913,1548699575.0,9009,COMPLETED
2914,1571610534.0,9524,COMPLETED
2915,1573129556.0,9605,CANCELLED
2916,1565004117.0,9264,CANCELLED
2917,1568243092.0,9778,CANCELLED
2918,1554472046.0,9076,COMPLETED
2919,1547746045.0,9549,COMPLETED
2920,1547525852.0,9365,COMPLETED
2921,1556083929.0,9242,COMPLETED
2922,1564315268.0,9476,COMPLETED
2923,1559597693.0,9474,COMPLETED
2924,1546760277.0,9138,COMPLETED
2925,1575778012.0,9743,COMPLETED
2926,1546310430.0,9602,CANCELLED
2927,1572764906.0,9682,COMPLETED
2928,1568947494.0,9461,COMPLETED
2929,1546345806.0,9743,COMPLETED
2930,1562426471.0,9354,COMPLETED
2931,1566485724.0,9023,COMPLETED
2932,1555355975.0,9157,CANCELLED
2933,1552354584.0,9605,COMPLETED
2934,1552810255.0,9022,CANCELLED
2935,1555981503.0,9150,COMPLETED
2936,1556432766.0,9151,CANCELLED
2937,1564772820.0,9461,CANCELLED
2938,1576376296.0,9734,COMPLETED
2939,1560352158.0,9098,COMPLETED
2940,1561718834.0,9778,COMPLETED
2941,1565809135.0,9734,COMPLETED
2942,1562685818.0,9461,COMPLETED
2943,1569381293.0,9549,CANCELLED
2944,1560534218.0,9477,COMPLETED
2945,1572476485.0,9778,CANCELLED
2946,1565047999.0,9101,COMPLETED
2947,1562120824.0,9626,CANCELLED
2948,1560885637.0,9365,COMPLETED
2949,1565085364.0,9023,COMPLETED
2950,1577146425.0,9355,COMPLETED
2951,1561010791.0,9121,COMPLETED
2952,1574802923.0,9023,CANCELLED
2953,1564595203.0,9227,CANCELLED
2954,1551305998.0,9151,CANCELLED
2955,1549296407.0,9389,COMPLETED
2956,1561119262.0,9524,COMPLETED
2957,1555060775.0,9626,COMPLETED
2958,1574545633.0,9208,COMPLETED
2959,1550076699.0,9098,COMPLETED
2960,1547081841.0,9549,CANCELLED
2961,1563377046.0,9549,COMPLETED
2962,1576611616.0,9121,CANCELLED
2963,1574045129.0,9389,COMPLETED
2964,1576407475.0,9461,COMPLETED
2965,1576262188.0,9138,CANCELLED
2966,1551213924.0,9743,CANCELLED
2967,1574434442.0,9574,COMPLETED
2968,1561344099.0,9778,COMPLETED
2969,1555174953.0,9757,CANCELLED
2970,1569099626.0,9076,CANCELLED
2971,1561107799.0,9264,COMPLETED
2972,1574553953.0,9157,COMPLETED
2973,1567389701.0,9023,COMPLETED
2974,1548728582.0,9461,CANCELLED
2975,1548852048.0,9476,COMPLETED
2976,1547497577.0,9365,COMPLETED
2977,1559406022.0,9146,COMPLETED
2978,1555672388.0,9461,CANCELLED
2979,1566321528.0,9605,COMPLETED
2980,1573721176.0,9524,COMPLETED
2981,1560052288.0,9157,COMPLETED
2982,1559871608.0,9076,COMPLETED
2983,1574844974.0,9734,COMPLETED
2984,1570189377.0,9227,COMPLETED
2985,1571079664.0,9365,COMPLETED
2986,1553906161.0,9146,COMPLETED
2987,1565040028.0,9150,COMPLETED
2988,1567541528.0,9602,COMPLETED
2989,1552706126.0,9757,CANCELLED
2990,1563088440.0,9157,COMPLETED
2991,1557647026.0,9354,CANCELLED
2992,1548496500.0,9602,COMPLETED
2993,1553201613.0,9138,COMPLETED
2994,1556502286.0,9098,CANCELLED
2995,1570310248.0,9778,COMPLETED
2996,1548275060.0,9757,COMPLETED
2997,1563893010.0,9150,CANCELLED
2998,1570617571.0,9626,COMPLETED
2999,1557970129.0,9151,CANCELLED
3000,1559719612.0,9098,COMPLETED
3001,1561866629.0,9484,COMPLETED
3002,1546947420.0,9121,COMPLETED
3003,1572904693.0,9157,COMPLETED
3004,1556556513.0,9151,COMPLETED
3005,1576309640.0,9474,COMPLETED
3006,1546685044.0,9157,CANCELLED
3007,1564627891.0,9365,COMPLETED
3008,1568983310.0,9355,COMPLETED
3009,1575645564.0,9208,COMPLETED
3010,1574447540.0,9461,CANCELLED
3011,1566540760.0,9157,COMPLETED
3012,1560360754.0,9121,CANCELLED
3013,1566757948.0,9023,CANCELLED
3014,1553932118.0,9264,COMPLETED
3015,1560437294.0,9626,COMPLETED
3016,1575918062.0,9125,COMPLETED
3017,1572820881.0,9549,COMPLETED
3018,1574284214.0,9101,COMPLETED
3019,1547390196.0,9474,CANCELLED
3020,1570904152.0,9524,COMPLETED
3021,1576215768.0,9605,COMPLETED
3022,1563830173.0,9626,COMPLETED
3023,1551407061.0,9743,COMPLETED
3024,1552758935.0,9009,CANCELLED
3025,1563378939.0,9476,COMPLETED
3026,1553816476.0,9227,COMPLETED
3027,1561918918.0,9125,COMPLETED
3028,1558741085.0,9138,COMPLETED
3029,1566860653.0,9150,COMPLETED
3030,1570503667.0,9476,COMPLETED
3031,1552166158.0,9605,CANCELLED
3032,1561231782.0,9009,COMPLETED
3033,1575667129.0,9208,COMPLETED
3034,1552822473.0,9602,CANCELLED
3035,1576521602.0,9476,COMPLETED
3036,1574594307.0,9743,COMPLETED
3037,1559546293.0,9524,COMPLETED
3038,1570853239.0,9025,CANCELLED
3039,1573801874.0,9242,CANCELLED
3040,1555695264.0,9242,CANCELLED
3041,1574827964.0,9025,COMPLETED
3042,1546980165.0,9151,CANCELLED
3043,1549994028.0,9138,COMPLETED
3044,1566546343.0,9389,CANCELLED
3045,1549624723.0,9354,COMPLETED
3046,1555976706.0,9039,COMPLETED
3047,1561763199.0,9146,COMPLETED
3048,1567688199.0,9263,COMPLETED
3049,1552055622.0,9242,CANCELLED
3050,1556880166.0,9138,COMPLETED
3051,1573152869.0,9101,COMPLETED
3052,1562184258.0,9146,CANCELLED
3053,1571273025.0,9365,COMPLETED
3054,1551905543.0,9476,COMPLETED
3055,1548521643.0,9125,CANCELLED
3056,1567078870.0,9734,COMPLETED
